#	TOKEN 	NE-TAG	NE-EMB
#	001	https://zdb-katalog.de/title.xhtml?idn=1049496809	http://content.staatsbibliothek-berlin.de/zefys/SNP27646518-18800101-0-3-0-0/full/full/0/default.jpg
#	1880-01-01	Berliner Tageblatt	27646518
0	regiert	O	O
0	wird.	O	O
0	Andere	O	O
0	Beispiele	O	O
0	einer	O	O
0	auf	O	O
0	lange	O	O
0	Sicht	O	O
0	durchgcsührten	O	O
0	Ausschaltung	O	O
0	dcö	O	O
0	einmal	O	O
0	vor	O	O
0	handenen	O	O
0	Parlamentarismus	O	O
0	sind	O	O
0	zur	O	O
0	Zeit	O	O
0	nicht	O	O
0	vorhanden.	O	O
0	Was	O	O
0	in	O	O
0	Deutschland	O	O
0	an	O	O
0	Versuchen	O	O
0	unternommen	O	O
0	worden	O	O
0	ist,	O	O
0	den	O	O
0	Parlamentarismus	O	O
0	zu	O	O
0	be	O	O
0	seitigen:	O	O
0	Spartakusaufstand,	O	O
0	Kapp-Putsch,	O	O
0	Kommunistcn-	O	O
0	täinpse	O	O
0	und	O	O
0	die	O	O
0	Hitlercrhebung,	O	O
0	haben	O	O
0	nicht	O	O
0	zum	O	O
0	Ziele	O	O
0	ge	O	O
0	führt.	O	O
0	Die	O	O
0	Ucberleitung	O	O
0	des	O	O
0	parlamentarischen	O	O
0	Systems	O	O
0	auf	O	O
0	ein	O	O
0	berussständischeS,	O	O
0	rein	O	O
0	wirtschaftlich	O	O
0	orientiertes,	O	O
0	wird	O	O
0	seit	O	O
0	dem	O	O
0	Aufhören	O	O
0	der	O	O
0	ZentralarbeitSgcmcinschaft	O	O
0	und	O	O
0	dem	O	O
0	negatiocn	O	O
0	Erfolg	O	O
0	der	O	O
0	Tircltoriumsplänc	O	O
0	kaum	O	O
0	noch	O	O
0	dlUntiert.	O	O
0	Die	O	O
0	in	O	O
0	Windjacken	O	O
0	und	O	O
0	Gleichschritt	O	O
0	unsere«	O	O
0	Zeit	O	O
0	den	O	O
0	Charakter	O	O
0	gebenden	O	O
0	große»	O	O
0	Wehrver-	O	O
0	vägd«,	O	O
0	wie	O	O
0	Reichsbanner,	O	O
0	Stahlhelm,	O	O
0	Werwolf	O	O
0	und	O	O
0	Jung	O	O
0	deutscher	O	O
0	Orden,	O	O
0	zeigen	O	O
0	in	O	O
0	ihrer	O	O
0	Vielgestaltigkeit	O	O
0	und	O	O
0	ihren	O	O
0	Gegnerschaften	O	O
0	untereinander	O	O
0	auch	O	O
0	noch	O	O
0	keinen	O	O
0	Tag	O	O
0	an,	O	O
0	an	O	O
0	dein	O	O
0	sic	O	O
0	aus	O	O
0	dem	O	O
0	Platz	O	O
0	der	O	O
0	Republik	O	O
0	erscheinen	O	O
0	werdrn,	O	O
0	um	O	O
0	dem	O	O
0	Reichstage	O	O
0	ein	O	O
0	Schicksal	O	O
0	zu	O	O
0	bereiten,	O	O
0	wie	O	O
0	es	O	O
0	Mussolini	O	O
0	dem	O	O
0	italienischen	O	O
0	Parlament	O	O
0	bereitet	O	O
0	hat.	O	O
0	Infolgedessen	O	O
0	vollzieht	O	O
0	sich	O	O
0	bei	O	O
0	uns	O	O
0	die	O	O
0	nationale	O	O
0	Konsolidierung	O	O
0	des	O	O
0	Staates	O	O
0	ivohl	O	O
0	oder	O	O
0	übel	O	O
0	im	O	O
0	Rahmen	O	O
0	des	O	O
0	Weimarer	O	O
0	Systems.	O	O
0	Dieses	O	O
0	System	O	O
0	verlegt	O	O
0	aber	O	O
0	die	O	O
0	letzten	O	O
0	Entscheidungen	O	O
0	auf	O	O
0	ein	O	O
0	Schachbrett,	O	O
0	aus	O	O
0	dem	O	O
0	493	O	O
0	Figuren	O	O
0	nach	O	O
0	festgelegten	O	O
0	Kampfregeln	O	O
0	den	O	O
0	Kampf	O	O
0	um	O	O
0	dw	O	O
0	Staatsgestaltung	O	O
0	durchführen,	O	O
0	aus	O	O
0	den	O	O
0	deutschen	O	O
0	Reichstag	O	O
0	in	O	O
0	seinen	O	O
0	Kämpfen	O	O
0	und	O	O
0	seinen	O	O
0	Abstimmungen.	O	O
0	Das	O	O
0	Schlußergcbnis	O	O
0	des	O	O
0	großen	O	O
0	Ringens	O	O
0	der	O	O
0	Stände,	O	O
0	der	O	O
0	Weltanschanungsgemein-	O	O
0	schaften	O	O
0	draußen	O	O
0	im	O	O
0	Lande,	O	O
0	das	O	O
0	einer	O	O
0	be	O	O
0	stimmten	O	O
0	Gesetzesformulierung	O	O
0	gilt,	O	O
0	wird	O	O
0	im	O	O
0	deutschen	O	O
0	Reichstage	O	O
0	durch	O	O
0	Ausstchen	O	O
0	oder	O	O
0	Sitzenbleiben	O	O
0	der	O	O
0	Abgeordneten	O	O
0	be	O	O
0	-	O	O
0	st	O	O
0	i	O	O
0	m	O	O
0	m	O	O
0	t.	O	O
0	ES	O	O
0	wird	O	O
0	zum	O	O
0	Rcchenexempel,	O	O
0	ob	O	O
0	für	O	O
0	ein	O	O
0	Gesetz	O	O
0	eine	O	O
0	Mehrheit	O	O
0	oder	O	O
0	eine	O	O
0	Minderheit	O	O
0	von	O	O
0	""Stimmen"""	O	O
0	zu	O	O
0	haben	O	O
0	ist.	O	O
0	Vom	O	O
0	Ergebnis	O	O
0	solcher	O	O
0	Rcchcnexcmpcl	O	O
0	hängen	O	O
0	di«	O	O
0	ganzen	O	O
0	gesetzgeberischen	O	O
0	Maßnahmen	O	O
0	unserer	O	O
0	Tage	O	O
0	ab.	O	O
0	Man	O	O
0	mag	O	O
0	rin	O	O
0	noch	O	O
0	so	O	O
0	leidenschaftlicher	O	O
0	Ablehner	O	O
0	dieses	O	O
0	Systems	O	O
0	sein,	O	O
0	man	O	O
0	muß	O	O
0	es	O	O
0	handhaben,	O	O
0	wenn	O	O
0	man	O	O
0	die	O	O
0	deutsche	O	O
0	Gesetzgcbuiig	O	O
0	und	O	O
0	die	O	O
0	Zusammensetzung	O	O
0	der	O	O
0	deut	O	O
0	schen	O	O
0	Regierung	O	O
0	beeinflussen	O	O
0	will.	O	O
0	Auch	O	O
0	Herr	O	O
0	Professor	O	O
0	D	O	O
0	u	O	O
0	n	O	O
0	k	O	O
0	m	O	O
0	a	O	O
0	n	O	O
0	n.	O	O
0	der	O	O
0	von	O	O
0	mir	O	O
0	sagt,	O	O
0	selten	O	O
0	sei	O	O
0	die	O	O
0	Tendenz	O	O
0	moderner	O	O
0	demokratischer	O	O
0	Politik	O	O
0	so	O	O
0	klar	O	O
0	zutage	O	O
0	getreten	O	O
0	wie	O	O
0	in	O	O
0	einem	O	O
0	Artikel	O	O
0	von	O	O
0	mir	O	O
0	in	O	O
0	der	O	O
0	"Politischen	O	O
0	Wochen	O	O
0	"schrift""."	O	O
0	überschricbcn	O	O
0	""Störungen"","	O	O
0	müßte	O	O
0	sich	O	O
0	schon	O	O
0	be-	O	O
0	fiiiwuiui.	O	O
0	mindestens	O	O
0	L47	O	O
0	Stimmen	O	O
0	für	O	O
0	seine	O	O
0	Wünsche	O	O
0	zu-	O	O
0	samnien	O	O
0	zu	O	O
0	bringen,	O	O
0	wenn	O	O
0	er	O	O
0	seinerzeit,	O	O
0	als	O	O
0	er	O	O
0	zum	O	O
0	Reichs	O	O
0	tage	O	O
0	auf	O	O
0	der	O	O
0	Zentcumslijtc	O	O
0	kandidierte,	O	O
0	das	O	O
0	Rennen	O	O
0	ge	O	O
0	macht	O	O
0	hätte.	O	O
0	Ohne	O	O
0	dieses	O	O
0	Zählen,	O	O
0	bei	O	O
0	dem	O	O
0	sowohl	O	O
0	jode	O	O
0	Wählersiimme	O	O
0	genau	O	O
0	soviel	O	O
0	Gewicht	O	O
0	hat,	O	O
0	wie	O	O
0	jede	O	O
0	andere	O	O
0	Wahlerstimmc.	O	O
0	und	O	O
0	jede	O	O
0	Abgeordnete	O	O
0	»stimme	O	O
0	genau	O	O
0	soviel,	O	O
0	wie	O	O
0	jede	O	O
0	andere	O	O
0	Abgeoidnvtenjtimmr,	O	O
0	geht	O	O
0	cs	O	O
0	nun	O	O
0	einmal	O	O
0	nicht.	O	O
0	Wer	O	O
0	aber	O	O
0	glaulbt,	O	O
0	daß	O	O
0	Mathematik	O	O
0	und	O	O
0	Zählen	O	O
0	am	O	O
0	Anfang	O	O
0	und	O	O
0	im	O	O
0	Mittelpunkt	O	O
0	aller	O	O
0	politischen	O	O
0	Zusainmensassungen	O	O
0	stehen,	O	O
0	der	O	O
0	irrt	O	O
0	sich.	O	O
0	Ich	O	O
0	habe	O	O
0	schon	O	O
0	darauf	O	O
0	hingewiesen,	O	O
0	daß	O	O
0	inan	O	O
0	die	O	O
0	Stimmen	O	O
0	her	O	O
0	Landwirte	O	O
0	in	O	O
0	der	O	O
0	deutschnotionalcn	O	O
0	Reichstagssraktion	O	O
0	und	O	O
0	die	O	O
0	Stimmen	O	O
0	der	O	O
0	Arbeiter	O	O
0	in	O	O
0	der	O	O
0	Zentrumsftaktion	O	O
0	noch	O	O
0	über	O	O
0	ihre	O	O
0	Zahl	O	O
0	hinaus	O	O
0	bewerten	O	O
0	muß,	O	O
0	weil	O	O
0	sie	O	O
0	besonders	O	O
0	einflußreich	O	O
0	in	O	O
0	den	O	O
0	Parteien	O	O
0	sind.	O	O
0	E»	O	O
0	genügt	O	O
0	auch	O	O
0	nicht,	O	O
0	daß	O	O
0	man	O	O
0	die	O	O
0	Programme	O	O
0	verschie	O	O
0	dener	O	O
0	Partzsten	O	O
0	daraufhin	O	O
0	durchsieht,	O	O
0	ob	O	O
0	sie	O	O
0	einander	O	O
0	so	O	O
0	ähnlich	O	O
0	sind,	O	O
0	daß	O	O
0	dists«	O	O
0	Parteien	O	O
0	einen	O	O
0	Bund	O	O
0	miteinander	O	O
0	eingehen	O	O
0	könnten.	O	O
0	Man	O	O
0	muß	O	O
0	vielmehr	O	O
0	die	O	O
0	lebendigen	O	O
0	Maoft*,	O	O
0	hie	O	O
0	hinter	O	O
0	den	O	O
0	Abgeordneten	O	O
0	der	O	O
0	Parteien	O	O
0	stehen,	O	O
0	dtxf	O	O
0	die	O	O
0	in	O	O
0	ihnen	O	O
0	wohnenden	O	O
0	Möglichkeiten	O	O
0	und	O	O
0	Absichten	O	O
0	prüfen.	O	O
0	Dies«	O	O
0	Prüfung	O	O
0	hat	O	O
0	in	O	O
0	den	O	O
0	letzten	O	O
0	beiden	O	O
0	Jahren	O	O
0	zu	O	O
0	dem	O	O
0	Ergebnis	O	O
0	geführt,	O	O
0	daß	O	O
0	ein«	O	O
0	stabile	O	O
0	Regierung	O	O
0	der	O	O
0	volkrbürgerlichen	O	O
0	Parteien	O	O
0	im	O	O
0	Gegensatz	O	O
0	zu	O	O
0	den	O	O
0	Klassen-	O	O
0	Parteien	O	O
0	nur	O	O
0	gchilldet	O	O
0	werde»	O	O
0	könnte,	O	O
0	wenn	O	O
0	die	O	O
0	hinter	O	O
0	ihnen	O	O
0	stehenden	O	O
0	bervfsjtäädischen	O	O
0	Gruppen,	O	O
0	besonders	O	O
0	in«	O	O
0	Fbügel-	O	O
0	iwuppen.	O	O
0	in	O	O
0	ein	O	O
0	erträgliches	O	O
0	Verhältnis	O	O
0	zueinander	O	O
0	gebracht	O	O
0	iverdrii	O	O
0	köntrtcn.	O	O
0	Die	O	O
0	langwierige	O	O
0	und	O	O
0	plan	O	O
0	mäßige	O	O
0	Arbeit,	O	O
0	die	O	O
0	mit	O	O
0	dem	O	O
0	Ziel	O	O
0	eines	O	O
0	In	O	O
0	te	O	O
0	r«s	O	O
0	s	O	O
0	enau	O	O
0	Sgle	O	O
0	ichs	O	O
0	zwischen	O	O
0	christlich-kon-	O	O
0	Pointmt	O	O
0	vor	O	O
0	der	O	O
0	Jntunationalen	O	O
0	Handelskammer.	O	O
0	TU	O	O
0	Pari»,	O	O
0	26.	O	O
0	Februar.	O	O
0	In	O	O
0	Gegenwart	O	O
0	des	O	O
0	Präsidenken	O	O
0	der	O	O
0	Republik	O	O
0	und	O	O
0	des	O	O
0	Ministerpräsidenten	O	O
0	Poincar«	O	O
0	wurde	O	O
0	heute	O	O
0	nachmittag	O	O
0	um	O	O
0	5	O	O
0	Uhr	O	O
0	da«	O	O
0	«tue	O	O
0	Gebäude	O	O
0	der	O	O
0	Internationalen	O	O
0	Handels-	O	O
0	kammer	O	O
0	eröffnet.	O	O
0	Rach	O	O
0	kurzer	O	O
0	Ansprache	O	O
0	des	O	O
0	Vorsitzenden,	O	O
0	deS	O	O
0	früheren	O	O
0	jratizopjcheu	O	O
0	F»iu»zuiin>jters	O	O
0	Elemente!	O	O
0	hielt	O	O
0	'^dincarv	O	O
0	eine	O	O
0	länger»	O	O
0	R»dc,	O	O
0	in	O	O
0	der	O	O
0	er	O	O
0	die	O	O
0	Bedeutung	O	O
0	der	O	O
0	stiternational»«	O	O
0	Zufinmnenorbeit	O	O
0	auf	O	O
0	dem	O	O
0	Gebiet	O	O
0	der	O	O
0	Wirt-	O	O
0	slhast	O	O
0	hervorhob.	O	O
0	An	O	O
0	den	O	O
0	EcksfNUngSalt	O	O
0	schloß	O	O
0	sich	O	O
0	ein	O	O
0	ckrscttigel	O	O
0	Beisommensstn	O	O
0	an.	O	O
0	Unter	O	O
0	den	O	O
0	zahlreich	O	O
0	er	O	O
0	schienen	O	O
0	(stasicn	O	O
0	bemerkte	O	O
0	man	O	O
0	den	O	O
0	Präsidenten	O	O
0	der	O	O
0	Berliner	O	O
0	Handelskammer	O	O
0	von	O	O
0	Mendelssohn,	O	O
0	den	O	O
0	Konsul	O	O
0	Rotzcnblrg.	O	O
0	Geh.	O	O
0	Aammmzienyat	O	O
0	Louis	O	O
0	Hagen-	O	O
0	Köln	O	O
0	und	O	O
0	den	O	O
0	früheren	O	O
0	Neichsminiftcr	O	O
0	Hamm.	O	O
0	Ar	O	O
0	herrliche	O	O
0	AnNvart	O	O
0	Frankreichs	O	O
0	an	O	O
0	Spanien.	O	O
0	Madrid,	O	O
0	26.	O	O
0	Februar.	O	O
0	Ein	O	O
0	amtliches	O	O
0	Eommuniquö	O	O
0	teilt	O	O
0	mit:	O	O
0	Minister-	O	O
0	täfiDwi»	O	O
0	Prime	O	O
0	d«	O	O
0	Ri	O	O
0	vera	O	O
0	hat	O	O
0	mit	O	O
0	größter	O	O
0	Sorg-	O	O
0	tzlt	O	O
0	die	O	O
0	?Üitwort	O	O
0	dar	O	O
0	französischen	O	O
0	Regierung	O	O
0	auf	O	O
0	das	O	O
0	spanische	O	O
0	Memorandum	O	O
0	betreffend	O	O
0	die	O	O
0	Tangerfrage	O	O
0	gc-	O	O
0	servatider	O	O
0	Landwirtschaft	O	O
0	und	O	O
0	christlich-	O	O
0	nationaler	O	O
0	Arbeiterschaft,	O	O
0	geleistet	O	O
0	wor	O	O
0	den	O	O
0	ist,	O	O
0	war	O	O
0	als	O	O
0	Vorbereitung	O	O
0	sür	O	O
0	ein«	O	O
0	Koalition	O	O
0	der	O	O
0	an	O	O
0	diesen	O	O
0	beiden	O	O
0	Gruppen	O	O
0	besonders	O	O
0	interessiert«»	O	O
0	Parteien	O	O
0	not.	O	O
0	wendig.	O	O
0	Don	O	O
0	ihr	O	O
0	hing	O	O
0	die	O	O
0	Möglichkeit,	O	O
0	zu	O	O
0	dieser	O	O
0	Koalition	O	O
0	zu	O	O
0	kommen,	O	O
0	überhaupt	O	O
0	ab.	O	O
0	—	O	O
0	Womit	O	O
0	nicht	O	O
0	gesagt	O	O
0	sein	O	O
0	soll,	O	O
0	daß	O	O
0	nicht	O	O
0	auch	O	O
0	noch	O	O
0	andere,	O	O
0	ähnliche	O	O
0	Ausgleiche	O	O
0	notwendig	O	O
0	waren.	O	O
0	Anfänglich	O	O
0	schien	O	O
0	die	O	O
0	einzige	O	O
0	Schwierigkeit	O	O
0	für	O	O
0	einen	O	O
0	solchen	O	O
0	Ausgleich	O	O
0	bei	O	O
0	der	O	O
0	Landwirtschaft	O	O
0	zu	O	O
0	liegen,	O	O
0	denn	O	O
0	der	O	O
0	Führer	O	O
0	der	O	O
0	christlich-nationalen	O	O
0	Arbeiter,	O	O
0	Stegerwald,	O	O
0	war	O	O
0	der	O	O
0	weithin	O	O
0	sichtbar-	O	O
0	Vertreter	O	O
0	einer	O	O
0	nach	O	O
0	rechts	O	O
0	gerichteten	O	O
0	Bündnispolitik	O	O
0	des	O	O
0	Zentrums.	O	O
0	Mit	O	O
0	ihm	O	O
0	glaubte	O	O
0	man	O	O
0	als	O	O
0	mit	O	O
0	einer	O	O
0	festen	O	O
0	Größe	O	O
0	für	O	O
0	eine	O	O
0	RcchtSkoalition	O	O
0	rechnen	O	O
0	zu	O	O
0	können.	O	O
0	Die	O	O
0	außerhalb	O	O
0	der	O	O
0	Be	O	O
0	mühungen	O	O
0	um	O	O
0	die	O	O
0	Einschaltung	O	O
0	der	O	O
0	Deutschnativnalen	O	O
0	in	O	O
0	die	O	O
0	Regierung	O	O
0	Stehenden	O	O
0	können	O	O
0	sich	O	O
0	nur	O	O
0	schwer	O	O
0	einen	O	O
0	Begriff	O	O
0	davon	O	O
0	machen,	O	O
0	weiche	O	O
0	ungeheure	O	O
0	Bedeutung	O	O
0	unter	O	O
0	diesen	O	O
0	Umständen	O	O
0	die	O	O
0	zeitweise	O	O
0	Abkehr	O	O
0	Stegerwalds	O	O
0	und	O	O
0	seiner	O	O
0	Freunde	O	O
0	von	O	O
0	der	O	O
0	Rechtsorientierung	O	O
0	haben	O	O
0	mußte.	O	O
0	Sie	O	O
0	bedeutete	O	O
0	Unmöglichkeit	O	O
0	jeder	O	O
0	volksbürgerlichen	O	O
0	Mehr-	O	O
0	hcitSrcgicrung,	O	O
0	Unmöglichkeit	O	O
0	auch	O	O
0	der	O	O
0	Einschaltung	O	O
0	der	O	O
0	dcutschnationalcn	O	O
0	Landwirtschaft	O	O
0	in	O	O
0	die	O	O
0	gleichberechtigte	O	O
0	Mitarbeit	O	O
0	im	O	O
0	Staate.	O	O
0	Angesichts	O	O
0	solcher	O	O
0	Gefahren	O	O
0	gehörte	O	O
0	cs	O	O
0	zu	O	O
0	den	O	O
0	Pflichten	O	O
0	jedes	O	O
0	Kenners	O	O
0	der	O	O
0	Verhältnisse,	O	O
0	zu	O	O
0	untersuchen,	O	O
0	wo	O	O
0	die	O	O
0	Motive	O	O
0	zu	O	O
0	dieser	O	O
0	politischen	O	O
0	Schwenkung	O	O
0	führender	O	O
0	Zentrumsarbcitcr	O	O
0	liegen	O	O
0	könnten.	O	O
0	Diese	O	O
0	Prüfung	O	O
0	führte	O	O
0	zur	O	O
0	Erkenntnis	O	O
0	der	O	O
0	Ursachen	O	O
0	in	O	O
0	dem	O	O
0	Wiederaufleben	O	O
0	eines	O	O
0	heftigen	O	O
0	politischen	O	O
0	Kampfes	O	O
0	zwischen	O	O
0	höherer	O	O
0	Burcaukratie	O	O
0	und	O	O
0	Arbeiterführern	O	O
0	im	O	O
0	Zentrum,	O	O
0	gekennzeichnet	O	O
0	durch	O	O
0	den	O	O
0	Kampf	O	O
0	um	O	O
0	den	O	O
0	Kölner	O	O
0	Rc-	O	O
0	gierungspräsideiitenpoften.	O	O
0	Sie	O	O
0	zeigte	O	O
0	weiter	O	O
0	hin	O	O
0	die	O	O
0	Zusammenhänge	O	O
0	aus,	O	O
0	die	O	O
0	in	O	O
0	dem	O	O
0	Silverberg-	O	O
0	schen	O	O
0	Plan	O	O
0	einer	O	O
0	politischen	O	O
0	Zusammenfassung	O	O
0	de»	O	O
0	in	O	O
0	dustriellen	O	O
0	Unternehmertums	O	O
0	und	O	O
0	der	O	O
0	sozialdemokratischen	O	O
0	Arbeiterschaft	O	O
0	mit	O	O
0	den	O	O
0	Freien	O	O
0	Gewerkschaften	O	O
0	lagen.	O	O
0	Eieraüc	O	O
0	wer	O	O
0	daS	O	O
0	Gegenteil	O	O
0	von	O	O
0	dem	O	O
0	wollte,	O	O
0	was	O	O
0	Professor	O	O
0	Dunk	O	O
0	mann	O	O
0	mir	O	O
0	in	O	O
0	Nr.	O	O
0	69	O	O
0	der	O	O
0	"Berliner	O	O
0	"Börsen-Zeitung"""	O	O
0	unter	O	O
0	schoben	O	O
0	hat.	O	O
0	wo	O	O
0	er	O	O
0	von	O	O
0	mir	O	O
0	sagt:	O	O
0	"Auch	O	O
0	er	O	O
0	möchte	O	O
0	gar	O	O
0	zu	O	O
0	gern	O	O
0	alle	O	O
0	Arbeiter	O	O
0	unter	O	O
0	die	O	O
0	eine	O	O
0	Fahne	O	O
0	dcö	O	O
0	Rlasien-	O	O
0	intcresfes	O	O
0	sammeln.	O	O
0	—	O	O
0	Auch	O	O
0	er	O	O
0	ersehnt	O	O
0	im	O	O
0	Herzen	O	O
0	eine	O	O
0	einzige	O	O
0	große	O	O
0	Arbeiterschaft	O	O
0	"—"","	O	O
0	mußte	O	O
0	nunmehr	O	O
0	mit	O	O
0	dem	O	O
0	Rechcnstiftc	O	O
0	in	O	O
0	der	O	O
0	Hand	O	O
0	die	O	O
0	zahlenmäßige	O	O
0	Auswirkung	O	O
0	der	O	O
0	drohenden	O	O
0	Gefahren	O	O
0	auf	O	O
0	die	O	O
0	politische	O	O
0	Entwicklung	O	O
0	im	O	O
0	Parlament	O	O
0	seststellen	O	O
0	und	O	O
0	sie	O	O
0	den	O	O
0	übrigen	O	O
0	Mit	O	O
0	arbeitern	O	O
0	an	O	O
0	einer	O	O
0	volksbürgerlichen	O	O
0	MehrheitSregierung	O	O
0	vor	O	O
0	Augen	O	O
0	führen.	O	O
0	Er	O	O
0	mußte	O	O
0	zeigen,	O	O
0	wo	O	O
0	die	O	O
0	Ursachen	O	O
0	für	O	O
0	das	O	O
0	Zurücktreten	O	O
0	der	O	O
0	christlichen	O	O
0	Gewerkschaften	O	O
0	im	O	O
0	Zen	O	O
0	trum	O	O
0	in	O	O
0	die	O	O
0	Klassenfront	O	O
0	lägen	O	O
0	und	O	O
0	seinerseits	O	O
0	alles	O	O
0	tun,	O	O
0	um	O	O
0	diese	O	O
0	Ursachen	O	O
0	zu	O	O
0	bekämpfen,	O	O
0	damit	O	O
0	diese	O	O
0	selben	O	O
0	Persön	O	O
0	lichkeiten	O	O
0	die	O	O
0	Zuversicht	O	O
0	gewänne»,	O	O
0	daß	O	O
0	sie	O	O
0	auch	O	O
0	in	O	O
0	der	O	O
0	vvllsbürgcrlichen	O	O
0	Front,	O	O
0	inmitten	O	O
0	der	O	O
0	übrigen	O	O
0	Berufs-	O	O
0	stände,	O	O
0	als	O	O
0	gleichberechtigte	O	O
0	Partner	O	O
0	christlich-nationale	O	O
0	und	O	O
0	soziale	O	O
0	Erfolgspolitik	O	O
0	treiben	O	O
0	könnten.	O	O
0	Die	O	O
0	Tatsache,	O	O
0	daß	O	O
0	die	O	O
0	volksbürgcrliche	O	O
0	MehrheitSregierung	O	O
0	mit	O	O
0	den	O	O
0	Stimmen	O	O
0	aller	O	O
0	in	O	O
0	ihren	O	O
0	Parteien	O	O
0	sitzenden	O	O
0	Arbeitnehmer	O	O
0	zustandc-	O	O
0	gekomme»	O	O
0	ist,	O	O
0	daß	O	O
0	auch	O	O
0	die	O	O
0	Zentrumsarbeitet	O	O
0	trotz	O	O
0	der	O	O
0	schweren	O	O
0	Sorge,	O	O
0	die	O	O
0	sie	O	O
0	haben	O	O
0	mußten,	O	O
0	diese	O	O
0	Entwicklung	O	O
0	doch	O	O
0	wieder	O	O
0	mitgemacht	O	O
0	und	O	O
0	mitgefördcrt	O	O
0	haben,	O	O
0	ist	O	O
0	ein	O	O
0	Beweis	O	O
0	dafür,	O	O
0	daß	O	O
0	jener	O	O
0	Mahnruf	O	O
0	nicht	O	O
0	zu	O	O
0	spät	O	O
0	ge	O	O
0	kommen	O	O
0	ist.	O	O
0	Da	O	O
0	ich	O	O
0	Wert	O	O
0	daraus	O	O
0	lege,	O	O
0	daß	O	O
0	die	O	O
0	Leser	O	O
0	der	O	O
0	"Berliner	O	O
0	"Börsen-Zeitung""."	O	O
0	denen	O	O
0	durch	O	O
0	Professor	O	O
0	Dunkmann	O	O
0	in	O	O
0	einem	O	O
0	längeren	O	O
0	Leitaujsah	O	O
0	ein	O	O
0	Bild	O	O
0	meines	O	O
0	politischen	O	O
0	WollenS	O	O
0	vorgeführl	O	O
0	worden	O	O
0	ist,	O	O
0	tvie	O	O
0	er	O	O
0	cs	O	O
0	sieht,	O	O
0	auch	O	O
0	er-,	O	O
0	fahren,	O	O
0	was	O	O
0	in	O	O
0	Wirklichkeit	O	O
0	meine	O	O
0	politischen	O	O
0	Ziele	O	O
0	und	O	O
0	Absichten	O	O
0	sind,	O	O
0	schließe	O	O
0	ich	O	O
0	diese	O	O
0	Darlegungen	O	O
0	mii	O	O
0	Sätzen,	O	O
0	mit	O	O
0	denen	O	O
0	ich	O	O
0	meine	O	O
0	Mitarbeit	O	O
0	an	O	O
0	dieser	O	O
0	Regierungsbil	O	O
0	dung	O	O
0	vor	O	O
0	meinem	O	O
0	eigenen	O	O
0	Berufsstande	O	O
0	und	O	O
0	den	O	O
0	im	O	O
0	Deutschnationalen	O	O
0	Handlungsgehilfen	O	O
0	-	O	O
0	Verbände	O	O
0	zu-	O	O
0	fammengeschlossrnen	O	O
0	Kaufmannsgehilsen	O	O
0	gerechtfertigt	O	O
0	habe:	O	O
