#	001	https://zdb-katalog.de/title.xhtml?idn=1049496809	http://content.staatsbibliothek-berlin.de/zefys/SNP27646518-18800101-0-3-0-0/full/full/0/default.jpg
#	1880-01-01	Berliner Tageblatt	27646518	
	durch	O	O	
	den	O	O	
	trüben	O	O	
	Oktobertag	O	O	
	über	O	O	
	das	O	O	
	herbstlich	O	O	
	welke	O	O	
	Laub	O	O	
	des	O	O	
	Tiergartens	O	O	
	und	O	O	
	plätschert	O	O	
	auf	O	O	
	die	O	O	
	Schirme	O	O	
	der	O	O	
	Neugierigen	O	O	
	herab	O	O	
	.	O	O	
	die	O	O	
	geduldig	O	O	
	vom	O	O	
	frühen	O	O	
	Vormittag	O	O	
	an	O	O	
	die	O	O	
	Pönale	O	O	
	des	O	O	
	Reichstags	O	O	
	umsäumen	O	O	
	.	O	O	
	Ihre	O	O	
	Geduld	O	O	
	wird	O	O	
	auf	O	O	
	eine	O	O	
	harte	O	O	
	Probe	O	O	
	gestellt	O	O	
	.	O	O	
	Zu	O	O	
	sehen	O	O	
	gibt	O	O	
	es	O	O	
	kaum	O	O	
	etwas	O	O	
	,	O	O	
	was	O	O	
	der	O	O	
	Aufmerksamkeit	O	O	
	wert	O	O	
	wäre	O	O	
	.	O	O	
	Die	O	O	
	Insassen	O	O	
	der	O	O	
	Autos	O	O	
	.	O	O	
	die	O	O	
	am	O	O	
	Eingang	O	O	
	der	O	O	
	Abgeordneten	O	O	
	vorfahren	O	O	
	,	O	O	
	huschen	O	O	
	schnell	O	O	
	flüchtend	O	O	
	vor	O	O	
	dem	O	O	
	Regen	O	O	
	in	O	O	
	das	O	O	
	Hohe	O	O	
	Haus	O	O	
	.	O	O	
	Deputationen	O	O	
	aus	O	O	
	Berlin	B-LOC	O	
	N	O	O	
	.	O	O	
	und	O	O	
	NO	O	O	
	.	O	O	
	verlangen	O	O	
	Einsatz	O	O	
	,	O	O	
	kommunistische	O	O	
	Abgeordnete	O	O	
	bemühen	O	O	
	sich	O	O	
	um	O	O	
	sie	O	O	
	.	O	O	
	In	O	O	
	einem	O	O	
	großen	O	O	
	Kreis	O	O	
	steht	O	O	
	der	O	O	
	Abgeordnete	O	O	
	Koencn	B-PER	O	
	und	O	O	
	erteilt	O	O	
	Fnüruktionen	O	O	
	.	O	O	
	Ihr	O	O	
	Ziel	O	O	
	?	O	O	
	Ihr	O	O	
	Zweck	O	O	
	?	O	O	
	Niemand	O	O	
	weiß	O	O	
	es	O	O	
	.	O	O	
	Vermutungen	O	O	
	.	O	O	
	die	O	O	
	hier	O	O	
	und	O	O	
	da	O	O	
	geäußert	O	O	
	werden	O	O	
	.	O	O	
	lassen	O	O	
	sich	O	O	
	nicht	O	O	
	beweisen	O	O	
	.	O	O	
	In	O	O	
	der	O	O	
	großen	O	O	
	Pcmdclhalle	O	O	
	ist	O	O	
	es	O	O	
	überraschend	O	O	
	leer	O	O	
	.	O	O	
	Fast	O	O	
	kein	O	O	
	Abgeordneter	O	O	
	ist	O	O	
	zu	O	O	
	sehen	O	O	
	.	O	O	
	alle	O	O	
	sind	O	O	
	in	O	O	
	den	O	O	
	Fraktionssitzungen	O	O	
	versammelt	O	O	
	,	O	O	
	wo	O	O	
	die	O	O	
	Führer	O	O	
	eine	O	O	
	letzte	O	O	
	Musterung	O	O	
	ihrer	O	O	
	Getreuen	O	O	
	abhalten	O	O	
	.	O	O	
	Leben	O	O	
	und	O	O	
	Bewegung	O	O	
	herrscht	O	O	
	nur	O	O	
	in	O	O	
	den	O	O	
	Korridoren	O	O	
	des	O	O	
	Obergeschosses	O	O	
	.	O	O	
	Dort	O	O	
	stötzt	O	O	
	ein	O	O	
	Fraktionszimmer	O	O	
	an	O	O	
	das	O	O	
	andere	O	O	
	.	O	O	
	Gruppen	O	O	
	von	O	O	
	Abgeordneten	O	O	
	.	O	O	
	Journalisten	O	O	
	und	O	O	
	Neugierige	O	O	
	'eben	O	O	
	l.erum	O	O	
	und	O	O	
	erörtern	O	O	
	die	O	O	
	mathematischen	O	O	
	Möglichkeiten	O	O	
	,	O	O	
	die	O	O	
	sich	O	O	
	aus	O	O	
	der	O	O	
	parlamentarischen	O	O	
	Lage	O	O	
	ergeben	O	O	
	.	O	O	
	Koalitions-freundlicher	O	O	
	Optimismus	O	O	
	herrscht	O	O	
	hier	O	O	
	vor	O	O	
	.	O	O	
	Aber	O	O	
	was	O	O	
	werden	O	O	
	die	O	O	
	Bauern	O	O	
	tun	O	O	
	?	O	O	
	Ist	O	O	
	es	O	O	
	wahr	O	O	
	,	O	O	
	daß	O	O	
	sie	O	O	
	aus	O	O	
	München	B-LOC	O	
	neue	O	O	
	Instruktionen	O	O	
	erhalten	O	O	
	haben	O	O	
	,	O	O	
	die	O	O	
	ihnen	O	O	
	die	O	O	
	Teilnahme	O	O	
	an	O	O	
	der	O	O	
	Sitzung	O	O	
	verbieten	O	O	
	?	O	O	
	Auch	O	O	
	hierüber	O	O	
	weiß	O	O	
	niemand	O	O	
	etwas	O	O	
	Sicheres	O	O	
	.	O	O	
	Selbst	O	O	
	Freunde	O	O	
	der	O	O	
	Fraktion	O	O	
	st-.neu	O	O	
	keine	O	O	
	bündige	O	O	
	Auskunft	O	O	
	geben	O	O	
	.	O	O	
	Ihre	O	O	
	Antworten	O	O	
	sind	O	O	
	orakelhaft	O	O	
	unklar	O	O	
	.	O	O	
	Die	O	O	
	Demokraten	O	O	
	verkünden	O	O	
	mit	O	O	
	Stolz	O	O	
	,	O	O	
	daß	O	O	
	sie	O	O	
	ihre	O	O	
	Abgeordneten	O	O	
	bis	O	O	
	auf	O	O	
	einen	O	O	
	einzigen	O	O	
	,	O	O	
	der	O	O	
	im	O	O	
	Ausland	O	O	
	weilt	O	O	
	,	O	O	
	um	O	O	
	das	O	O	
	Fähnlein	O	O	
	der	O	O	
	Fraktion	O	O	
	geschart	O	O	
	haben	O	O	
	.	O	O	
	Mit	O	O	
	kühler	O	O	
	Ruhe	O	O	
	begegnen	O	O	
	die	O	O	
	Deutschnationalen	O	O	
	allen	O	O	
	Fragen	O	O	
	.	O	O	
	Ihre	O	O	
	Marschroute	O	O	
	wird	O	O	
	die	O	O	
	gleiche	O	O	
	sein	O	O	
	wie	O	O	
	am	O	O	
	Donnerstag	O	O	
	.	O	O	
	Nur	O	O	
	ein	O	O	
	Horch	O	O	
	Posten	O	O	
	wird	O	O	
	sie	O	O	
	im	O	O	
	Saale	O	O	
	vertreten	O	O	
	,	O	O	
	und	O	O	
	auch	O	O	
	er	O	O	
	wird	O	O	
	wohl	O	O	
	verschwinden	O	O	
	,	O	O	
	wenn	O	O	
	die	O	O	
	Allst«,nmungsurne	O	O	
	anfängt	O	O	
	zu	O	O	
	kreisen	O	O	
	.	O	O	
	Die	O	O	
	Deutsche	B-ORG	O	
	Volkspartei	I-ORG	O	
	befindet	O	O	
	sich	O	O	
	in	O	O	
	lebhafter	O	O	
	Diskussion	O	O	
	in	O	O	
	ihrem	O	O	
	Fraktionszimmer	O	O	
	.	O	O	
	Man	O	O	
	sagt	O	O	
	,	O	O	
	sie	O	O	
	werde	O	O	
	fast	O	O	
	vollzählig	O	O	
	auf	O	O	
	dem	O	O	
	Platze	O	O	
	erscheinen	O	O	
	.	O	O	
	Große	O	O	
	Aufmerksamkeit	O	O	
	widmet	O	O	
	man	O	O	
	der	O	O	
	Sitzung	O	O	
	der	O	O	
	Sozialdemokraten	O	O	
	.	O	O	
	Man	O	O	
	weiß	O	O	
	,	O	O	
	ihr	O	O	
	linker	O	O	
	Flügel	O	O	
	setzt	O	O	
	sich	O	O	
	aus	O	O	
	unsicheren	O	O	
	Koalitionskantonisten	O	O	
	zusammen	O	O	
	.	O	O	
	Wird	O	O	
	es	O	O	
	der	O	O	
	Ueberredungskunst	O	O	
	der	O	O	
	rechtsgerichteten	O	O	
	Genossen	O	O	
	gelingen	O	O	
	,	O	O	
	sie	O	O	
	zu	O	O	
	überzeugen	O	O	
	?	O	O	
	Stolz	O	O	
	erhobenen	O	O	
	Hauptes	O	O	
	.	O	O	
	im	O	O	
	Bewußtsein	O	O	
	ihrer	O	O	
	plötzlich	O	O	
	gewonnenen	O	O	
	Bedeutung	O	O	
	drängen	O	O	
	sich	O	O	
	Vertreter	O	O	
	des	O	O	
	linken	O	O	
	Flügels	O	O	
	durch	O	O	
	die	O	O	
	wartende	O	O	
	Gruppe	O	O	
	.	O	O	
	Tief	O	O	
	unten	O	O	
	sitzt	O	O	
	das	O	O	
	Zentrum	O	O	
	,	O	O	
	still	O	O	
	und	O	O	
	zurückgezogen	O	O	
	wie	O	O	
	immer	O	O	
	.	O	O	
	Die	O	O	
	Abgelegenheit	O	O	
	ihres	O	O	
	Sitzungszimmers	O	O	
	schützt	O	O	
	sie	O	O	
	in	O	O	
	weitem	O	O	
	Maße	O	O	
	vor	O	O	
	neugierigen	O	O	
	Fragen	O	O	
	.	O	O	
	Bis	O	O	
	auf	O	O	
	drei	O	O	
	Mann	O	O	
	sind	O	O	
	alle	O	O	
	da	O	O	
	.	O	O	
	Das	O	O	
	sind	O	O	
	neun	O	O	
	Mann	O	O	
	mehr	O	O	
	als	O	O	
	am	O	O	
	Donnerstag	O	O	
	.	O	O	
	Kurz	O	O	
	vor	O	O	
	1	O	O	
	Uhr	O	O	
	sind	O	O	
	die	O	O	
	Sozialdemokraten	O	O	
	mit	O	O	
	ihrer	O	O	
	Beratung	O	O	
	fertig	O	O	
	.	O	O	
	Der	O	O	
	Beschluß	O	O	
	:	O	O	
	Fraktionszwang	O	O	
	!	O	O	
	Das	O	O	
	bedeutet	O	O	
	,	O	O	
	daß	O	O	
	jeder	O	O	
	,	O	O	
	der	O	O	
	im	O	O	
	Saal	O	O	
	bleibt	O	O	
	,	O	O	
	für	O	O	
	das	O	O	
	Gesetz	O	O	
	stimmen	O	O	
	muss	O	O	
	.	O	O	
	Wie	O	O	
	viele	O	O	
	aber	O	O	
	werden	O	O	
	sich	O	O	
	dem	O	O	
	Fraktionszwang	O	O	
	nicht	O	O	
	fügen	O	O	
	?	O	O	
	Das	O	O	
	Rätselraten	O	O	
	geht	O	O	
	also	O	O	
	bis	O	O	
	zur	O	O	
	Abstimmung	O	O	
	weiter	O	O	
	.	O	O	
	Pünktlich	O	O	
	1.15	O	O	
	Uhr	O	O	
	beginnen	O	O	
	die	O	O	
	Glocken	O	O	
	das	O	O	
	Sammelrufen	O	O	
	.	O	O	
	Ein	O	O	
	Stimmengewoge	O	O	
	,	O	O	
	das	O	O	
	Gebrause	O	O	
	einer	O	O	
	Volksversammlung	O	O	
	schlägt	O	O	
	den	O	O	
	Ein-	O	O	
	"w ***"""	O	O	
	v “	O	O	
	—	O	O	
	11	O	O	
	—	O	O	
	^	O	O	
	—	O	O	
	1	O	O	
	Dicht	O	O	
	,	O	O	
	J ch.ru er	O	O	
	jlebeac	O	O	
	der	O	O	
	fremden	O	O	
	Missionen	O	O	
	,	O	O	
	ist	O	O	
	besetzt	O	O	
	bis	O	O	
	hinauf	O	O	
	in	O	O	
	die	O	O	
	letzte	O	O	
	Reihe	O	O	
	.	O	O	
	Unten	O	O	
	im	O	O	
	Saale	O	O	
	herrscht	O	O	
	das	O	O	
	gleiche	O	O	
	Gedränge	O	O	
	wie	O	O	
	auf	O	O	
	den	O	O	
	Tribünen	O	O	
	.	O	O	
	Nur	O	O	
	die	O	O	
	Flügel	O	O	
	sind	O	O	
	schwächer	O	O	
	besetzt	O	O	
	,	O	O	
	auch	O	O	
	der	O	O	
	linke	O	O	
	Flügel	O	O	
	der	O	O	
	Sozialdemokratie	O	O	
	ist	O	O	
	gelichtet	O	O	
	.	O	O	
	Die	O	O	
	Deutschnationalen	O	O	
	sind	O	O	
	zum	O	O	
	Teil	O	O	
	erschienen	O	O	
	.	O	O	
	Eröffnung	O	O	
	der	O	O	
	Sitzung	O	O	
	.	O	O	
	Um	O	O	
	1.20	O	O	
	Uhr	O	O	
	gebietet	O	O	
	die	O	O	
	Glocke	O	O	
	des	O	O	
	Präsidenten	O	O	
	Ruhe	O	O	
	.	O	O	
	Eine	O	O	
	Geschäftsordnungsdebatte	O	O	
	hebt	O	O	
	an	O	O	
	,	O	O	
	vclvorgerufen	O	O	
	von	O	O	
	den	O	O	
	Kommunisten	O	O	
	.	O	O	
	Präsident	O	O	
	Loebe	B-PER	O	
	warnt	O	O	
	vor	O	O	
	Uebertreibungen	O	O	
	der	O	O	
	Redefreiheit	O	O	
	.	O	O	
	Nur	O	O	
	fünf	O	O	
	Minuten	O	O	
	stehen	O	O	
	jedem	O	O	
	Redner	O	O	
	nach	O	O	
	der	O	O	
	Geschäftsordnung	O	O	
	zu	O	O	
	.	O	O	
	Der	O	O	
	Abgeordnete	O	O	
	Stöcker	B-PER	O	
	verlangt	O	O	
	,	O	O	
	zuerst	O	O	
	und	O	O	
	vor	O	O	
	allem	O	O	
	soll	O	O	
	die	O	O	
	Frage	O	O	
	der	O	O	
	Notlage	O	O	
	der	O	O	
	arbeitenden	O	O	
	Schichten	O	O	
	,	O	O	
	zumal	O	O	
	der	O	O	
	Erwerbslosen	O	O	
	beraten	O	O	
	werden	O	O	
	.	O	O	
	Das	O	O	
	also	O	O	
	ist	O	O	
	das	O	O	
	Ziel	O	O	
	der	O	O	
	kommunistischen	O	O	
	Deputation	O	O	
	gewesen	O	O	
	!	O	O	
	Die	O	O	
	Kommunisten	O	O	
	stellen	O	O	
	den	O	O	
	Antrag	O	O	
	,	O	O	
	die	O	O	
	Verordnung	O	O	
	der	O	O	
	Reichsregierung	O	O	
	über	O	O	
	die	O	O	
	Herabsetzung	O	O	
	der	O	O	
	Erwerbslosenunterstützung	O	O	
	solle	O	O	
	L?»	O	O	
	*-	O	O	
	€n	O	O	
	-	O	O	
	^we	O	O	
	Schimpfrede	O	O	
	«ÄöckcrS	O	O	
	folgt	O	O	
	als	O	O	
	ihr^	O	O	
	Jnhalt^	O	O	
	Verleumdungen	O	O	
	niedrigster	O	O	
	Art	O	O	
	sind	O	O	
	Der	O	O	
	Präsident	O	O	
	greift	O	O	
	ein	O	O	
	.	O	O	
	Die	O	O	
	Beratung	O	O	
	des	O	O	
	Antrages	O	O	
	scheitert	O	O	
	auf	O	O	
	Einspruch	O	O	
	aus	O	O	
	dem	O	O	
	Dause	O	O	
	,	O	O	
	^stöcker	B-PER	O	
	wird	O	O	
	von	O	O	
	Koenen	B-PER	O	
	abgelöst	O	O	
	.	O	O	
	Koenen	B-PER	O	
	verlangt	O	O	
	der	O	O	
	Reichstag	O	O	
	solle	O	O	
	die	O	O	
	Verbotekom-	O	O	
	^ukttst	O	O	
	Zeitungen	O	O	
	sofort	O	O	
	aufheben	O	O	
	.	O	O	
	Auch	O	O	
	die	O	O	
	Beratung	O	O	
	dieses	O	O	
	Antrags	O	O	
	wird	O	O	
	durch	O	O	
	Zuruf	O	O	
	verhindert	O	O	
	Neue	O	O	
	Sabotageversuche	O	O	
	gegen	O	O	
	die	O	O	
	Abstimmung	O	O	
	folgen	O	O	
	.	O	O	
	Für	O	O	
	die	O	O	
	bayerische	B-ORG	O	
	Volkspartei	I-ORG	O	
	unter	O	O	
	atemloser	O	O	
	^.'	O	O	
	annuna	O	O	
	des	O	O	
	Hauses	O	O	
	der	O	O	
	Abgeordnete	O	O	
	Leicht	B-PER	O	
	folgende	O	O	
	Erklärung	O	O	
	ab	O	O	
	:	O	O	
	Vor	O	O	
	den	O	O	
	Abstimmungen	O	O	
	der	O	O	
	letzten	O	O	
	Sitzung	O	O	
	haben	O	O	
	wir	O	O	
	die	O	O	
	Erklärung	O	O	
	abgegeben	O	O	
	,	O	O	
	daß	O	O	
	wir	O	O	
	gegen	O	O	
	das	O	O	
	Ermächtigungsgesetz	O	O	
	stimmen	O	O	
	und	O	O	
	daß	O	O	
	wir	O	O	
	aber	O	O	
	keine	O	O	
	Obstruktion	O	O	
	durch	O	O	
	Verlassen	O	O	
	des	O	O	
	Saales	O	O	
	üben	O	O	
	werden	O	O	
	.	O	O	
	Wir	O	O	
	hatten	O	O	
	vorher	O	O	
	den	O	O	
	Wunsch	O	O	
	ausgesprochen	O	O	
	.	O	O	
	die	O	O	
	Konfliktsmöglichkeiten	O	O	
	Neue	O	O	
	Erlasse	O	O	
	des	O	O	
	Reichspräsidenten	O	O	
	.	O	O	
	Demobilmachungsvorschriften	O	O	
	und	O	O	
	Erwerbslosenfürsorge	O	O	
	.	O	O	
	Nachdem	O	O	
	vor	O	O	
	einigen	O	O	
	Tagen	O	O	
	bereits	O	O	
	die	O	O	
	Verordnung	O	O	
	über	O	O	
	die	O	O	
	Zahlung	O	O	
	der	O	O	
	Steuern	O	O	
	in	O	O	
	Gold	O	O	
	erlassen	O	O	
	worden	O	O	
	ist	O	O	
	,	O	O	
	beschäftigte	O	O	
	sich	O	O	
	das	O	O	
	Reichskabinett	O	O	
	in	O	O	
	seiner	O	O	
	Freitagssitzung	O	O	
	mit	O	O	
	der	O	O	
	Frage	O	O	
	der	O	O	
	Bekämpfung	O	O	
	der	O	O	
	Preistreibereien	O	O	
	durch	O	O	
	Kartelle	O	O	
	und	O	O	
	Preiskonventionen	O	O	
	.	O	O	
	Die	O	O	
	beteiligten	O	O	
	Restarts	O	O	
	sind	O	O	
	mit	O	O	
	der	O	O	
	Lösung	O	O	
	dieser	O	O	
	Frage	O	O	
	befaßt	O	O	
	.	O	O	
	Anschließend	O	O	
	kamen	O	O	
	Richtlinien	O	O	
	für	O	O	
	die	O	O	
	künftige	O	O	
	Wohnungspolitik	O	O	
	zur	O	O	
	Erörterung	O	O	
	und	O	O	
	Bejcbluhs.'ssung	O	O	
	.	O	O	
	iJiicilcre	O	O	
	Beschlüsse	O	O	
	bet	O	O	
	Reichsregierung	O	O	
	betrafen	O	O	
	die	O	O	
	sogenannten	O	O	
	Temobilmachungsverordnungen	O	O	
	,	O	O	
	das	O	O	
	sind	O	O	
	die	O	O	
	Verordnungen	O	O	
	über	O	O	
	Einstellung	O	O	
	und	O	O	
	Entlassung	O	O	
	von	O	O	
	Arbeitnehmern	O	O	
	vom	O	O	
	12	O	O	
	.	O	O	
	Februar	O	O	
	l!L0	O	O	
	und	O	O	
	übet^	O	O	
	AetriebsstiUegUiigen	O	O	
	vom	O	O	
	9	O	O	
	.	O	O	
	November	O	O	
	1020	O	O	
	.	O	O	
	Diese	O	O	
	Verordnungen	O	O	
	waren	O	O	
	von	O	O	
	vorn	O	O	
	herein	O	O	
	nur	O	O	
	für	O	O	
	eine	O	O	
	Uebergangszeit	O	O	
	bestimmt	O	O	
	.	O	O	
	Die	O	O	
	Reichsregierung	O	O	
	hat	O	O	
	sich	O	O	
	bei	O	O	
	ihren	O	O	
	Beschlüssen	O	O	
	von	O	O	
	dem	O	O	
	Bl'ltrcbm	O	O	
	leiten	O	O	
	lassen	O	O	
	,	O	O	
	die	O	O	
	Produktivität	O	O	
	der	O	O	
	Wirtschaft	O	O	
	wieder	O	O	
	herzusteilen	O	O	
	,	O	O	
	ohne	O	O	
	dabei	O	O	
	auf	O	O	
	den	O	O	
	notwendigen	O	O	
	Schutz	O	O	
	der	O	O	
	Arbeilokrast	O	O	
	zu	O	O	
	verzichten	O	O	
	.	O	O	
	Sie	O	O	
	hat	O	O	
	deshalb	O	O	
	durch	O	O	
	Artikel	O	O	
	I	O	O	
	der	O	O	
	Beiordnung	O	O	
	über	O	O	
	Betriebsstillegungen	O	O	
	und	O	O	
	Arbeitsstreckung	O	O	
	die	O	O	
	geltenden	O	O	
	Vorschriften	O	O	
	dahin	O	O	
	ergänzt	O	O	
	,	O	O	
	daß	O	O	
	in	O	O	
	der	O	O	
	Sperrfrist	O	O	
	von	O	O	
	regelmäßig	O	O	
	vier	O	O	
	Wochen	O	O	
	,	O	O	
	die	O	O	
	einer	O	O	
	Netticbsstillegung	O	O	
	oder	O	O	
	einer	O	O	
	größeren	O	O	
	Betriebseinschränkung	O	O	
	voraue<ehen	O	O	
	muß	O	O	
	.	O	O	
	auch	O	O	
	Entlassungen	O	O	
	von	O	O	
	Albollix'bmerii	O	O	
	mir	O	O	
	mit	O	O	
	Zustimmung	O	O	
	der	O	O	
	Behörde	O	O	
	wirksam	O	O	
	sind	O	O	
	,	O	O	
	und	O	O	
	daß	O	O	
	die	O	O	
	Behörde	O	O	
	während	O	O	
	dieser	O	O	
	Sverrstisten	O	O	
	auch	O	O	
	die	O	O	
	Streckung	O	O	
	der	O	O	
	Arbeit	O	O	
	M	O	O	
	auf	O	O	
	21	O	O	
	Stunden	O	O	
	vorschreiben	O	O	
	kann	O	O	
	.	O	O	
	Auf	O	O	
	der	O	O	
	anderen	O	O	
	Seite	O	O	
	hat	O	O	
	die	O	O	
	Reichsregierung	O	O	
	im	O	O	
	Artikel	O	O	
	II	O	O	
	der	O	O	
	neuen	O	O	
	Verordnung	O	O	
	den	O	O	
	§	O	O	
	12	O	O	
	der	O	O	
	Verordnung	O	O	
	vom	O	O	
	12	O	O	
	.	O	O	
	Februar	O	O	
	ausgehoben	O	O	
	.	O	O	
	Nach	O	O	
	dieser	O	O	
	Vorschrift	O	O	
	war	O	O	
	der	O	O	
	Arbeitgeber	O	O	
	gezwungen	O	O	
	,	O	O	
	die	O	O	
	Arbeit	O	O	
	in	O	O	
	seinem	O	O	
	Betrieb	O	O	
	zu	O	O	
	strecken	O	O	
	,	O	O	
	wenn	O	O	
	er	O	O	
	mich	O	O	
	mit	O	O	
	einzelne	O	O	
	Arbeiter	O	O	
	entlassen	O	O	
	wollte	O	O	
	.	O	O	
	Das	O	O	
	bedeutete	O	O	
	eine	O	O	
	^lastung	O	O	
	für	O	O	
	die	O	O	
	Betriebe	O	O	
	,	O	O	
	die	O	O	
	mit	O	O	
	den	O	O	
	Grundsätzen	O	O	
	der	O	O	
	Produktivität	O	O	
	schlechtere:n<u.'	O	O	
	nicht	O	O	
	vereinbar	O	O	
	ist	O	O	
	.	O	O	
	Die	O	O	
	Aufhebung	O	O	
	des	O	O	
	§	O	O	
	12	O	O	
	entspricht	O	O	
	übrigens	O	O	
	auch	O	O	
	einem	O	O	
	Gutachten	O	O	
	,	O	O	
	das	O	O	
	der	O	O	
	Sozialpolitische	O	O	
	Ausschuß	O	O	
	des	O	O	
	Reichswirtschaftsrats	O	O	
	kürzlich	O	O	
	erstattet	O	O	
	hat	O	O	
	.	O	O	
	In	O	O	
	einer	O	O	
	weiteren	O	O	
	Vorschrift	O	O	
	der	O	O	
	neuen	O	O	
	Verordnung	O	O	
	werden	O	O	
	landesrechtliche	O	O	
	Bestimmungen	O	O	
	über	O	O	
	Betriebsstillegungen	O	O	
	.	O	O	
	Arbeitsstreckung	O	O	
	oder	O	O	
	Erhaltung	O	O	
	von	O	O	
	Arbeitnehmern	O	O	
	in	O	O	
	den	O	O	
	Betrieben	O	O	
	für	O	O	
	unwirksam	O	O	
	erklärt	O	O	
	.	O	O	
	Eine	O	O	
	weitere	O	O	
	Verordnung	O	O	
	der	O	O	
	Reichsregierung	O	O	
	schreibt	O	O	
	die	O	O	
	Erhebung	O	O	
	von	O	O	
	Beiträgen	O	O	
	zugunsten	O	O	
	der	O	O	
	Erwerbslosenfürsorge	O	O	
	vor	O	O	
	.	O	O	
	Die	O	O	
	Verordnung	O	O	
	soll	O	O	
	die	O	O	
	Gewahr	O	O	
	dafür	O	O	
	bieten	O	O	
	,	O	O	
	daß	O	O	
	die	O	O	
	Erwerbslosenfürsorge	O	O	
	.	O	O	
	die	O	O	
	unterstützende	O	O	
	sowohl	O	O	
	wie	O	O	
	die	O	O	
	pirduklive	O	O	
	.	O	O	
	und	O	O	
	die	O	O	
	öffentliche	O	O	
	Arbeits-Vermittlung	O	O	
	trotz	O	O	
	der	O	O	
	finanziellen	O	O	
	Notlage	O	O	
	des	O	O	
	Reichs	O	O	
	in	O	O	
	dem	O	O	
	Maße	O	O	
	fortgeführt	O	O	
	werden	O	O	
	können	O	O	
	.	O	O	
	das	O	O	
	aus	O	O	
	politischen	O	O	
	und	O	O	
	sozialen	O	O	
	Gründen	O	O	
	unerläßlich	O	O	
	ist	O	O	
	.	O	O	
	Die	O	O	
	Ä^esträge	O	O	
	der	O	O	
	Arbeitgeber	O	O	
	und	O	O	
	Arbeitnehmer	O	O	
	sollen	O	O	
	eine	O	O	
	bestimmte	O	O	
	Höchstgrenze	O	O	
	—	O	O	
	20	O	O	
	vom	O	O	
	Hundert	O	O	
	des	O	O	
	Krankenkassenbeitrages	O	O	
	—	O	O	
	nicht	O	O	
	überschreiten	O	O	
	.	O	O	
	Für	O	O	
	Gemeinden	O	O	
	mit	O	O	
	großer	O	O	
	Arbeitslosigkeit	O	O	
	treten	O	O	
	ergänzend	O	O	
	auch	O	O	
	weiterhin	O	O	
	Reich	O	O	
	und	O	O	
	Länder	O	O	
	ein	O	O	
	.	O	O	
	Die	O	O	
	Verordnung	O	O	
	sucht	O	O	
	ihre	O	O	
	Aufgabe	O	O	
	mit	O	O	
	dem	O	O	
	einfachsten	O	O	
	Verwaltungsapparat	O	O	
	zu	O	O	
	erfüllen	O	O	
	.	O	O	
	Die	O	O	
	feinere	O	O	
	Ausarbeitung	O	O	
	soll	O	O	
	dem	O	O	
	kommenden	O	O	
	Gesetz	O	O	
	über	O	O	
	Arbeitslosen-Versicherung	O	O	
	überlassen	O	O	
	bleiben	O	O	
	,	O	O	
	das	O	O	
	bekanntlich	O	O	
	nicht	O	O	
	auf	O	O	
	Grund	O	O	
	des	O	O	
	Ermächtigungsgesetzes	O	O	
	erledigt	O	O	
	werden	O	O	
	kann	O	O	
	,	O	O	
	sondern	O	O	
	der	O	O	
	ordentlichen	O	O	
	Gesetzgebung	O	O	
	Vorbehalten	O	O	
	bleibt	O	O	
	.	O	O	
	Bemerkenswert	O	O	
	ist	O	O	
	an	O	O	
	der	O	O	
	neuen	O	O	
	Verordnung	O	O	
	noch	O	O	
	die	O	O	
	Bestimmung	O	O	
	,	O	O	
	nach	O	O	
	der	O	O	
	die	O	O	
	Erwerbslosen	O	O	
	gemeinnützige	O	O	
	Arbeit	O	O	
	gegen	O	O	
	die	O	O	
	Unterstützung	O	O	
	zu	O	O	
	leisten	O	O	
	haben	O	O	
	:	O	O	
	soweit	O	O	
	für	O	O	
	Jugendliche	O	O	
	Arbeitsgelegenheit	O	O	
	nicht	O	O	
	gegeben	O	O	
	ist	O	O	
	,	O	O	
	haben	O	O	
	sie	O	O	
	sich	O	O	
	an	O	O	
	Einrichtungen	O	O	
	zur	O	O	
	Fortbildung	O	O	
	oder	O	O	
	Ausbildung	O	O	
	zu	O	O	
	beteiligen	O	O	
	.	O	O	
	Es	O	O	
	,	O	O	
	wird	O	O	
	somit	O	O	
	zum	O	O	
	ersten	O	O	
	Male	O	O	
	der	O	O	
	Grundsatz	O	O	
	ausgestellt	O	O	
	,	O	O	
	daß	O	O	
	die	O	O	
	Unterstützung	O	O	
	nicht	O	O	
	ohne	O	O	
	Gegenleistung	O	O	
	gegeben	O	O	
	wird	O	O	
	,	O	O	
	und	O	O	
	es	O	O	
	wird	O	O	
	damit	O	O	
	die	O	O	
	Möglickkeit	O	O	
	.	O	O	
	brachliegende	O	O	
	Arbeitskräfte	O	O	
	produktiv	O	O	
	zu	O	O	
	beschäftigen	O	O	
	.	O	O	
	nicht	O	O	
	unwesentlich	O	O	
	erweitert	O	O	
	.	O	O	
	In	O	O	
	allen	O	O	
	Entscheidungen	O	O	
	,	O	O	
	die	O	O	
	auf	O	O	
	Grund	O	O	
	der	O	O	
	Verordnung	O	O	
	ergehen	O	O	
	,	O	O	
	sind	O	O	
	paritätische	O	O	
	Ausschüsse	O	O	
	von	O	O	
	Arbeitgebern	O	O	
	und	O	O	
	Arbeitnehmern	O	O	
	beteiligt	O	O	
	.	O	O	
	Auf	O	O	
	die	O	O	
